Artist,Genre,Track,MFCC,Spectral Centroid,Zero-Crossing Rate
Mors Ontologica,Rock,Don't Feel Alright,"[-140.98648071289062, 175.76231384277344, -76.38839721679688, 50.882503509521484, -8.626220703125, 15.34543228149414, 0.20918767154216766, 6.12148904800415, 6.432671070098877, -6.885801792144775, 7.945055961608887, -0.14497414231300354, 8.289118766784668, -1.1992385387420654, -1.8286380767822266, 3.347174882888794, 0.8592054843902588, 2.664062023162842, -1.1220585107803345, -3.454646110534668]",2297.8069559753626,0.05808409935369868
Siren Cult,Field Recording,Track 10,"[-254.67144775390625, 197.52818298339844, -28.854726791381836, 10.613494873046875, -1.953303575515747, 5.1201581954956055, -23.885251998901367, -12.918172836303711, 2.161180019378662, -0.5570062398910522, -11.495933532714844, -4.230714797973633, 5.836170196533203, -4.410590171813965, -3.058549404144287, -7.282461643218994, 0.37227025628089905, -1.9073177576065063, -4.638245105743408, -3.136894702911377]",1552.1794228656318,0.03989420446843532
Mayor Daley,Rock,Song 4,"[-105.74227142333984, 127.41893005371094, -104.6720962524414, 71.3788070678711, 22.84449005126953, 28.120853424072266, -5.27078104019165, 17.71451187133789, -0.9471564292907715, 16.591026306152344, -1.1883338689804077, -0.9049745202064514, -2.437112331390381, 7.606779098510742, -0.2409980148077011, -7.564985752105713, -0.5612733364105225, -5.325620174407959, 3.9410269260406494, -2.4548957347869873]",3202.244640916539,0.10999550441247583
NewAgeHillbilly,Rock,k012,"[-238.28794860839844, 166.3145294189453, -5.742243766784668, 16.909603118896484, 10.248513221740723, 16.069168090820312, -0.021421827375888824, 2.2169973850250244, 5.506426811218262, 4.567745685577393, -3.306278705596924, 11.20761489868164, 1.4669262170791626, -1.1605851650238037, 1.0525360107421875, -3.8359131813049316, -2.882749319076538, 2.279736042022705, -0.21920575201511383, 8.640214920043945]",2068.4284201817254,0.032261169575426026
Glove Compartment,Rock,Stereophonic Nagging,"[-189.30596923828125, 183.94239807128906, -34.4676513671875, 2.9935858249664307, 14.755777359008789, 10.430505752563477, -13.956417083740234, -2.3723368644714355, -8.771169662475586, 1.043160319328308, -16.79082489013672, -0.953706681728363, -3.2427749633789062, -2.1268322467803955, -6.053619861602783, 3.78023362159729, 1.2564795017242432, -1.255560040473938, -1.7430912256240845, -0.7429326772689819]",2138.658195030962,0.05192120328233927
Ponytail,Rock,Start A Corporation,"[-96.49018859863281, 157.1527862548828, -64.24480438232422, 38.510921478271484, 19.125303268432617, 12.24053955078125, -14.487573623657227, 18.083545684814453, -2.967376708984375, 0.8258481025695801, -5.945367813110352, -0.2618004381656647, -4.338018417358398, -2.4764013290405273, 2.219705581665039, 0.37562236189842224, 0.933806300163269, -1.3322833776474, 4.114474296569824, -0.4655747413635254]",2617.2153224092735,0.07892190828330752
Nautical Almanac,Noise,Live One-Off Metal Laquer,"[22.02890396118164, 144.485107421875, -26.918865203857422, 23.690959930419922, 2.2426419258117676, 13.411596298217773, -1.6034891605377197, 9.122603416442871, -0.4861487150192261, 7.14326810836792, -1.9220038652420044, 4.279487133026123, -1.29959237575531, 5.072124481201172, -0.4109014570713043, 5.103034496307373, -0.020976118743419647, 3.0360758304595947, -2.7718749046325684, -0.004302258603274822]",2473.98641429744,0.029890179219052224
Rok/Paper/Disco,Psychedelic Rock,Michael,"[15.2582426071167, 173.98919677734375, -78.50877380371094, 41.420894622802734, 1.0225715637207031, 8.895651817321777, 4.450296878814697, -1.8466002941131592, 2.890122413635254, 3.940080165863037, -0.7386004328727722, 6.7543745040893555, -0.5734153985977173, 0.9802828431129456, -0.1565399020910263, -2.4048006534576416, -4.393036365509033, -3.7895941734313965, -5.080194473266602, -1.1431846618652344]",2424.430512449916,0.07234864415908211
Negativland,Audio Collage,Downloading,"[-199.86146545410156, 184.30560302734375, -9.237200736999512, 29.050081253051758, -0.2281123399734497, 10.75412654876709, -8.730360984802246, -2.0976247787475586, -1.0221093893051147, -9.46656322479248, -2.2807793617248535, 1.5844824314117432, -3.241765022277832, -2.228508234024048, 2.2358407974243164, -4.147601127624512, -0.4492512345314026, -2.7215123176574707, -3.0941662788391113, -2.850019931793213]",1690.576481947967,0.03660900477514507
Monoshock,Rock,(none given),"[-91.03117370605469, 200.00758361816406, -82.59487915039062, 53.17341232299805, -2.6267354488372803, 6.990955352783203, -3.4257543087005615, 1.1494427919387817, 0.3693978190422058, -5.911220073699951, -2.477135181427002, -4.849275588989258, -2.7396926879882812, -6.41707181930542, -4.817305088043213, -6.832208156585693, -6.0385260581970215, -6.994029998779297, -5.909763813018799, -6.37984561920166]",2005.7557466674002,0.05276992762393493
Lungs Of A Giant,Rock,Troubled,"[-54.273719787597656, 170.22552490234375, -19.052370071411133, 38.80596160888672, -1.6770099401474, 32.22288513183594, 8.101972579956055, 14.061647415161133, -2.3130757808685303, 6.696407318115234, -1.222658634185791, 1.435624361038208, -6.063045024871826, -0.09434443712234497, -3.1628224849700928, -0.5929522514343262, -3.1097323894500732, -1.3033440113067627, 2.9456071853637695, -1.5193758010864258]",1902.455832616563,0.030963453517891683
Ryan Jewell,Avant-Garde,untitled,"[-194.7020721435547, -15.951981544494629, -39.33363342285156, 17.102792739868164, -10.225760459899902, 12.678301811218262, -6.5867838859558105, 19.537456512451172, 0.43465617299079895, 11.641274452209473, -3.3751730918884277, 6.101709365844727, -9.046343803405762, 14.262290000915527, -0.8712309002876282, 10.20284652709961, -2.0712833404541016, 1.3503241539001465, -1.1105847358703613, 8.09890365600586]",7054.510843243371,0.25976146941489364
The Twin Atlas,Folk,Plains Of Saviors,"[-65.65849304199219, 136.99783325195312, -19.086210250854492, 53.33463668823242, 5.001763820648193, 29.8649959564209, -14.08175277709961, 16.779098510742188, -6.79205322265625, 7.422174453735352, -9.640106201171875, 10.12649917602539, -12.704848289489746, 1.534805417060852, -7.4995856285095215, -1.0021641254425049, -8.85659408569336, 0.02333187125623226, -3.742525577545166, 0.2866601347923279]",2791.2663488263506,0.04472009494819907
Manbeard,Field Recording,Track 09,"[-233.74612426757812, 145.7747344970703, -22.362104415893555, 21.260732650756836, 7.03594970703125, 13.802949905395508, -5.189448356628418, -2.71710467338562, 2.404545545578003, -5.10552453994751, -3.472998857498169, -9.686821937561035, -1.234270453453064, -4.547444820404053, -1.3901578187942505, 0.7877905964851379, -3.092393398284912, -4.412609100341797, -5.583561420440674, -2.334102153778076]",2240.2006717184295,0.05334675713249516
Sunshine Militant Children's Hour,Electronic,Chuck Has Wonderbread,"[-243.57611083984375, 117.07583618164062, -20.08579444885254, 27.614458084106445, -3.0592174530029297, 9.928547859191895, -6.82158088684082, 10.270563125610352, -5.097692489624023, 6.099028587341309, -5.71164083480835, 4.295099258422852, -5.6559834480285645, 4.46489953994751, -0.16074471175670624, 5.431374549865723, -0.13075470924377441, 3.9738287925720215, -1.0390336513519287, 1.3059791326522827]",3423.970865831589,0.08070823852633617
Glove Compartment,Rock,In the Shade of Her Lemonade,"[-201.89315795898438, 167.2643280029297, -0.31278303265571594, 23.94237518310547, 2.6102662086486816, 33.14202117919922, -10.872701644897461, 24.60581398010254, -10.071639060974121, 7.021092414855957, -4.682287216186523, 0.16754427552223206, 2.0684733390808105, -4.538364887237549, 0.052308592945337296, -16.72640037536621, -5.75902795791626, -8.237189292907715, 4.965001106262207, -3.318483352661133]",1765.1422386022514,0.02579437421330364
Wankatorium,,Federal Way,"[-369.3987731933594, 81.38335418701172, 2.706141948699951, 83.51305389404297, 15.916162490844727, 25.502321243286133, 18.725021362304688, 15.593925476074219, 10.382024765014648, 17.44136619567871, 2.0762839317321777, 12.998709678649902, -4.090404987335205, -0.3112145662307739, 6.86552095413208, 2.254688262939453, -5.591928958892822, -1.0652467012405396, -3.6586062908172607, -1.680895209312439]",3001.9825224058386,0.050958995708413925
Pleasurehorse,Noise,Tightless,"[-58.57932662963867, 51.876956939697266, 5.531765460968018, 15.680985450744629, 2.400336503982544, 15.331331253051758, -4.30134916305542, 11.424027442932129, -5.629574298858643, 13.873666763305664, -7.003617763519287, 10.185035705566406, -5.571557521820068, 13.687211036682129, -3.5637946128845215, 15.3653564453125, -2.194622755050659, 13.103498458862305, -4.6883063316345215, 11.527626037597656]",7023.945986415783,0.07102234949226306
Mudboy,Organ,Track 1,"[-216.3891143798828, 211.71871948242188, -79.55915069580078, 27.059673309326172, -5.097139835357666, 6.806635856628418, -2.0807065963745117, -5.205953598022461, 7.68070125579834, -19.95689582824707, -12.046976089477539, -7.567226409912109, -12.943031311035156, -10.889669418334961, 1.8376270532608032, -6.523558616638184, -0.18358907103538513, 7.66713809967041, -3.1571149826049805, 7.853538513183594]",1806.882350477959,0.05998635384391944
Mors Ontologica,Rock,45 Revolutions,"[-46.62908935546875, 142.33123779296875, -46.7922248840332, 50.400108337402344, 6.9349236488342285, 9.120201110839844, -2.5051512718200684, 9.52108383178711, -3.4963319301605225, 3.705019950866699, -1.1115143299102783, 3.4089269638061523, -0.7873221039772034, -0.5697466731071472, 3.2413477897644043, 0.6034911870956421, 0.7237879037857056, 1.2257130146026611, 0.5087411999702454, -2.889920949935913]",2819.1964583861086,0.06716457990414408
Mudboy,Experimental,Untitled2,"[-375.7327575683594, 217.12545776367188, 20.78656005859375, 33.809959411621094, -2.065183162689209, 14.712563514709473, -3.305875539779663, -2.877063512802124, -2.713733673095703, -5.132523059844971, -5.403848648071289, -5.216350555419922, 4.312342166900635, -6.016061782836914, 2.34146785736084, 2.879136323928833, 4.954372882843018, 1.7327138185501099, -0.44905877113342285, -0.11339177936315536]",909.8404800517127,0.021521935096153848
Glove Compartment,Rock,Her Opening,"[-107.85005950927734, 174.1865997314453, -36.454193115234375, 49.01752471923828, -5.802757263183594, 27.643096923828125, -6.001786231994629, 19.62250328063965, -3.0560691356658936, 6.153859615325928, 3.348280429840088, -0.42557719349861145, 1.5889760255813599, -2.5885391235351562, 0.4083597660064697, -4.001308441162109, 0.8446686863899231, -5.517112731933594, 3.4799790382385254, -6.248188495635986]",1919.8669755586793,0.03904965546421663
The Minor Thirds,,The Giraffe,"[-303.9826965332031, 130.19747924804688, 19.6200008392334, 46.670448303222656, 8.38504695892334, 20.973840713500977, 6.849429130554199, 12.04531478881836, -6.5980072021484375, 7.050942420959473, -4.288209438323975, 4.359813213348389, 0.7116026878356934, -4.684993743896484, -8.178178787231445, -1.2459765672683716, 1.57627272605896, 0.6964153051376343, 0.04292059689760208, -0.8174474835395813]",2662.305616459568,0.03361765346630519
Glove Compartment,Rock,I Turned on My Brand New Liberace CD,"[-92.69710540771484, 166.15476989746094, -31.185482025146484, 31.37778091430664, -7.065476894378662, 31.019838333129883, -14.150145530700684, 24.05379867553711, -7.320305824279785, 8.414241790771484, -4.73803186416626, 4.1362996101379395, 0.42459237575531006, -1.7247660160064697, 0.4529649019241333, -4.130221366882324, -0.07124989479780197, -3.4582128524780273, 0.9442532062530518, -3.637723922729492]",2240.4750779982473,0.04544528983317215
Mors Ontologica,Unknown,Ghost & Shadows ( REPRISE )  ,"[-391.3890686035156, 184.58090209960938, 15.086816787719727, 33.39833068847656, -1.3537111282348633, 8.487404823303223, 3.074270725250244, -1.7647525072097778, -6.7153191566467285, 0.05953999608755112, 1.4299260377883911, 0.23154807090759277, -1.5987200736999512, 3.2776224613189697, 2.448695421218872, 2.7235755920410156, 3.4431307315826416, 0.5936131477355957, -0.3200669288635254, -6.215580940246582]",1345.422898269121,0.03021185928433269
Mincemeat or Tenspeed,Electronic,Accident Prone,"[4.66048002243042, 73.44692993164062, -68.28380584716797, 26.8671875, 14.449128150939941, 21.286487579345703, -3.527005195617676, 23.79840660095215, -8.855401039123535, 18.57725715637207, -5.284725666046143, 17.959266662597656, -8.839591026306152, 7.326457977294922, -13.79223918914795, 10.753132820129395, -9.310321807861328, 8.065595626831055, -12.843429565429688, 2.6770317554473877]",4574.244261375576,0.10834416301558869
Noise Divorce,Noise,Untitled 1,"[-23.049522399902344, 119.42098999023438, -18.006731033325195, 47.5174446105957, -24.12467384338379, 26.04441261291504, -1.986334204673767, 6.892938137054443, 5.249747276306152, 9.880454063415527, -3.1614770889282227, 12.204202651977539, -5.010724067687988, 7.56007719039917, -3.5802173614501953, 5.752584934234619, -3.067314386367798, 1.3118298053741455, -0.9388778805732727, -2.5721354484558105]",3901.075938422308,0.09687314672492255
Glove Compartment,Rock,My Continent,"[-63.147544860839844, 148.313232421875, -27.54843521118164, 43.745967864990234, -18.96234893798828, 34.3699836730957, -6.098077774047852, 16.779714584350586, -1.5835095643997192, 13.286169052124023, -3.8589980602264404, 6.219727516174316, -1.3175283670425415, 2.1275601387023926, -1.2048707008361816, 1.2323036193847656, 1.7420586347579956, -2.437291383743286, 0.857652485370636, -1.6859707832336426]",2812.739696769986,0.056317622703094775
Skraelings,Field Recording,Track 06,"[-206.04855346679688, 210.9176025390625, -24.922834396362305, -15.095904350280762, 15.819026947021484, 18.57620620727539, -17.817218780517578, -28.778562545776367, -12.561279296875, -4.556084632873535, -5.5237884521484375, -15.52931022644043, -6.326453685760498, -8.08212661743164, -11.305849075317383, -7.757478713989258, -10.808438301086426, -6.893030643463135, -2.6770710945129395, 2.025235414505005]",1114.1857048072904,0.0226445630204299
Rok/Paper/Disco,Psychedelic Rock,Watch Out,"[-110.64799499511719, 169.53897094726562, -53.24244689941406, 46.110172271728516, 12.937922477722168, 33.25822448730469, 4.404343128204346, 7.941411018371582, 8.287811279296875, 5.773900032043457, 1.8192598819732666, 0.2133595198392868, 2.8600950241088867, 5.457520008087158, -1.2525724172592163, 3.1513218879699707, -0.38861581683158875, 4.574038505554199, -2.21028995513916, -9.280341148376465]",2185.0802886339275,0.0510427887175639
Manbeard,Field Recording,Track 03,"[-293.39691162109375, 171.3660125732422, -15.298048973083496, 25.20826530456543, -2.2816805839538574, 14.852152824401855, -5.476596355438232, 6.056700229644775, 4.043796062469482, -3.654371738433838, -3.867391347885132, -7.855392932891846, 0.46404680609703064, -7.0954790115356445, -2.297477960586548, -5.007014274597168, -3.890050172805786, -3.951688528060913, -1.7579399347305298, -1.2994688749313354]",1770.569148036129,0.03211234024012394
Wankatorium,,Miami,"[-174.21963500976562, 98.8073501586914, -50.74277877807617, 72.04789733886719, -11.054445266723633, 22.45133399963379, -8.229104042053223, 8.96193790435791, -7.085535049438477, 12.698447227478027, -3.433284282684326, 4.036736488342285, -14.95273494720459, 0.15112550556659698, 6.797266960144043, 2.0535669326782227, -1.1386373043060303, 0.6708388328552246, -2.131471633911133, -0.3248733580112457]",3771.6329778762292,0.11489700329202168
Mount Eerie,Folk,2 Blonde Braids,"[-177.5649871826172, 180.5237579345703, -13.600913047790527, 37.73484802246094, 11.450584411621094, 21.18674659729004, 3.5784318447113037, 10.037700653076172, 1.099971890449524, 7.4618940353393555, 1.6504008769989014, 10.139745712280273, 1.6255897283554077, 3.8871407508850098, 2.053941488265991, -3.0734646320343018, 3.250427007675171, -1.1517970561981201, 1.5168086290359497, -4.307492256164551]",1476.2434310607373,0.022649638841876207
